transaction_id,user_id,transaction_date,amount,group
828,2314,2024-08-21,4669,A
829,8206,2024-09-27,1527,B
830,4536,2024-09-06,7541,B
831,6810,2024-09-20,7132,A
832,8636,2024-11-15,9478,A
833,1133,2024-08-31,2307,B
834,3021,2024-10-28,1577,B
835,2451,2024-09-21,2707,B
836,8466,2024-09-14,1766,A
837,2848,2024-08-27,6816,A
838,6527,2024-10-28,3780,A
839,7519,2024-10-29,4164,B
840,7921,2024-09-07,6815,B
841,4097,2024-10-10,9019,B
842,2291,2024-09-27,7478,B
843,9019,2024-08-20,3376,A
844,766,2024-08-28,4726,A
845,7746,2024-08-28,7159,B
846,3348,2024-10-21,3335,B
847,4016,2024-10-23,2588,A
848,8151,2024-10-11,7440,B
849,962,2024-10-02,3905,B
850,8704,2024-09-22,5021,B
851,8323,2024-09-10,4115,A
852,4420,2024-11-01,4221,B
853,9184,2024-09-29,4496,B
854,7996,2024-09-28,4213,B
855,542,2024-09-27,6224,A
856,3623,2024-09-28,5219,A
857,5225,2024-08-21,1780,B
858,8893,2024-08-21,1431,B
859,2282,2024-10-24,9075,B
860,2975,2024-09-15,1394,B
861,2640,2024-10-28,4390,B
862,9488,2024-09-10,9207,A
863,1087,2024-11-05,3348,B
864,2759,2024-10-08,6467,A
865,5455,2024-10-27,7132,B
866,6748,2024-09-17,7102,B
867,3972,2024-09-18,1730,B
868,7145,2024-10-19,1629,B
869,3198,2024-10-27,9675,A
870,2085,2024-10-03,1726,A
871,8940,2024-10-28,9873,A
872,9327,2024-10-13,7900,B
873,4756,2024-10-03,1533,B
874,1108,2024-10-12,855,A
875,942,2024-09-20,1683,B
876,4789,2024-08-20,5838,A
877,4012,2024-09-24,4768,B
878,5342,2024-10-28,4492,A
879,9897,2024-09-14,8814,B
880,4937,2024-11-16,9741,B
881,3118,2024-10-12,9995,B
882,3553,2024-08-28,6113,A
883,7041,2024-10-18,7538,B
884,1892,2024-10-06,4147,A
885,4658,2024-09-23,4423,A
886,5686,2024-09-03,6327,B
887,3472,2024-09-03,4049,A
888,1830,2024-09-15,7199,A
889,3436,2024-09-04,7029,A
890,2201,2024-11-01,9218,B
891,8525,2024-09-28,4697,A
892,7195,2024-09-29,1838,B
893,7720,2024-11-07,9894,B
894,7085,2024-10-01,822,A
895,649,2024-08-21,5273,A
896,8496,2024-09-12,8394,A
897,7676,2024-09-08,4365,B
898,3523,2024-09-17,2710,A
899,5704,2024-10-31,9548,B
900,8114,2024-10-27,4928,A
901,1477,2024-09-10,3051,B
902,6527,2024-11-03,2035,A
903,5096,2024-10-14,5956,B
904,38,2024-08-21,4392,B
905,1328,2024-11-08,7456,A
906,553,2024-09-24,7896,B
907,2248,2024-10-17,7793,A
908,5159,2024-09-21,718,A
909,7951,2024-09-17,6069,A
910,8079,2024-10-09,5362,A
911,5257,2024-11-17,7792,B
912,6325,2024-11-10,2568,B
913,4181,2024-09-30,8342,B
914,493,2024-09-23,5249,B
915,9493,2024-10-04,3737,B
916,4694,2024-09-04,6195,B
917,2073,2024-09-23,9221,A
918,6860,2024-10-25,2326,B
919,7893,2024-10-01,7405,B
920,5505,2024-08-23,2649,B
921,5289,2024-11-06,6820,B
922,1065,2024-08-23,9737,B
923,6237,2024-08-26,4845,A
924,8703,2024-08-31,7155,A
925,1922,2024-10-25,5342,B
926,8072,2024-09-26,2387,B
927,6480,2024-11-04,828,A
928,5775,2024-10-15,9036,B
929,9907,2024-09-19,3449,B
930,2654,2024-09-07,1421,B
931,114,2024-10-18,978,A
932,1878,2024-10-22,8713,B
933,7467,2024-08-29,5352,B
934,6730,2024-10-24,1055,B
935,5394,2024-11-02,8734,B
936,8773,2024-09-08,1745,A
937,4416,2024-10-26,8022,A
938,8100,2024-10-13,8770,A
939,7173,2024-09-23,3486,A
940,2865,2024-09-24,1651,A
941,1312,2024-08-22,9900,B
942,1439,2024-11-11,7613,A
943,5029,2024-09-02,1675,A
944,6371,2024-10-18,9735,B
945,1719,2024-09-11,4454,B
946,6322,2024-11-16,8323,A
947,9505,2024-09-30,9296,B
948,8056,2024-10-26,9342,B
949,1675,2024-08-20,6582,A
950,4086,2024-09-09,5782,B
951,7896,2024-10-02,6085,A
952,1483,2024-11-05,5411,B
953,543,2024-09-09,5181,B
954,684,2024-10-25,3571,A
955,7762,2024-10-13,1394,A
956,2364,2024-09-16,4507,B
957,5175,2024-09-22,9865,A
958,2781,2024-10-29,2102,B
959,4262,2024-09-05,8789,B
960,7735,2024-10-07,3545,B
961,5730,2024-09-09,8317,B
962,8124,2024-10-01,8802,B
963,6562,2024-11-07,6507,A
964,4496,2024-10-18,2388,A
965,2152,2024-11-06,9227,A
966,7823,2024-11-17,3069,A
967,4897,2024-10-17,1858,B
968,2765,2024-08-24,4208,B
969,5642,2024-09-08,6561,A
970,7275,2024-10-03,9211,A
971,5163,2024-10-06,7098,A
972,4810,2024-10-16,6506,B
973,5208,2024-11-09,6134,B
974,1507,2024-10-17,5348,A
975,5026,2024-08-25,4137,A
976,6061,2024-10-09,7598,A
977,6081,2024-10-24,3089,B
978,10000,2024-10-30,4820,B
979,2726,2024-11-11,7335,A
980,1223,2024-10-31,4844,B
981,4231,2024-10-13,3530,A
982,7691,2024-10-05,1233,A
983,5453,2024-09-29,2541,A
984,9017,2024-10-18,6669,B
985,4317,2024-11-03,8623,B
986,3937,2024-11-13,3686,B
987,6252,2024-10-29,7661,B
988,748,2024-10-30,3583,B
989,2487,2024-09-22,1277,A
990,6111,2024-08-28,9520,B
991,8838,2024-11-08,9988,A
992,8636,2024-09-30,547,A
993,6318,2024-10-18,525,B
994,4876,2024-09-17,6216,A
995,6426,2024-10-20,3408,B
996,4076,2024-10-14,5207,A
997,3884,2024-11-01,6795,B
998,3711,2024-09-03,3098,A
999,1576,2024-11-03,7984,A
1000,7019,2024-10-22,7452,A
1001,2907,2024-09-25,8632,A
1002,1537,2024-09-04,1266,B
1003,2607,2024-08-24,4496,A
1004,8064,2024-09-21,3437,B
1005,7951,2024-10-07,7948,A
1006,5038,2024-09-21,6916,B
1007,8283,2024-10-09,5396,A
1008,1344,2024-08-22,2068,B
1009,3309,2024-11-11,3192,A
1010,2058,2024-11-06,2033,A
1011,3649,2024-11-12,661,A
1012,7475,2024-09-04,8270,A
1013,2486,2024-10-06,7740,A
1014,5839,2024-11-03,8776,B
1015,4160,2024-09-11,3431,A
1016,5933,2024-08-21,9333,B
1017,4640,2024-09-30,6781,A
1018,3559,2024-10-04,8487,B
1019,4671,2024-09-19,8824,A
1020,2722,2024-11-04,1406,A
1021,7169,2024-09-28,4309,A
1022,6721,2024-11-17,9879,A
1023,6584,2024-09-16,6309,B
1024,1375,2024-09-13,7862,B
1025,5867,2024-10-16,4320,A
1026,9357,2024-10-05,1788,B
1027,902,2024-11-17,9832,B
1028,1136,2024-11-02,5636,B
1029,8194,2024-11-14,7228,A
1030,1639,2024-10-17,8821,B
1031,1632,2024-09-23,4168,B
1032,2552,2024-11-01,5237,A
1033,2089,2024-09-10,4945,B
1034,9922,2024-09-13,3329,B
1035,8593,2024-09-27,5955,B
1036,5905,2024-09-10,8707,B
1037,3090,2024-10-29,3428,B
1038,4351,2024-09-22,668,A
1039,6015,2024-08-30,5523,A
1040,2958,2024-11-03,959,B
1041,1921,2024-09-12,6043,B
1042,6769,2024-10-06,1189,B
1043,3117,2024-10-06,668,A
1044,834,2024-10-08,1639,B
1045,5520,2024-10-03,2386,B
1046,8948,2024-08-27,579,B
1047,510,2024-09-18,2752,B
1048,3946,2024-10-16,8766,B
1049,6068,2024-10-11,6142,B
1050,1844,2024-11-03,5900,B
1051,2630,2024-10-23,6909,A
1052,4244,2024-08-23,3765,B
1053,833,2024-10-09,3883,B
1054,3518,2024-10-26,3890,B
1055,7284,2024-10-18,7057,A
1056,509,2024-10-29,6513,B
1057,2577,2024-09-19,9059,B
1058,789,2024-11-06,8177,A
1059,626,2024-09-06,5089,B
1060,3914,2024-09-07,4372,A
1061,7761,2024-09-14,6051,B
1062,7553,2024-09-15,7079,B
1063,697,2024-08-24,3539,B
1064,7930,2024-09-28,6715,B
1065,4888,2024-10-27,5393,B
1066,2363,2024-10-21,8860,A
1067,7590,2024-11-12,8239,A
1068,1760,2024-09-24,5699,A
1069,9324,2024-09-19,6060,B
1070,8159,2024-09-21,4499,B
1071,2669,2024-11-12,2012,B
1072,443,2024-08-21,4669,A
1073,9133,2024-10-17,1777,B
1074,5815,2024-10-30,4826,B
1075,197,2024-10-26,3101,A
1076,7966,2024-09-30,1047,A
1077,2169,2024-10-04,7554,A
1078,4279,2024-09-23,6066,B
1079,4746,2024-10-29,3017,B
1080,5721,2024-09-21,1465,A
1081,8740,2024-10-09,8192,A
1082,8468,2024-10-25,8924,A
1083,7379,2024-09-03,8328,A
1084,6842,2024-11-15,9317,A
1085,5527,2024-09-12,6614,B
1086,4677,2024-09-22,5052,B
1087,2768,2024-08-27,5663,A
1088,779,2024-09-06,8155,B
1089,4563,2024-09-23,2432,A
1090,2148,2024-10-14,5183,A
1091,4429,2024-11-13,7788,A
1092,8246,2024-09-01,8804,A
1093,754,2024-09-26,7846,A
1094,868,2024-09-09,8298,B
1095,3587,2024-09-08,787,B
1096,6380,2024-11-13,7820,B
1097,9055,2024-09-24,4568,A
1098,9156,2024-11-08,4915,B
1099,9233,2024-11-01,5818,B
1100,5572,2024-10-28,7865,B
1101,3320,2024-10-07,2225,A
1102,5409,2024-08-27,735,B
1103,7733,2024-09-12,2227,B
1104,2039,2024-09-18,2015,A
1105,3914,2024-08-22,6509,A
1106,2702,2024-09-16,4833,B
1107,1094,2024-10-06,6136,B
1108,7649,2024-09-15,1403,A
1109,9400,2024-11-03,2797,A
1110,3025,2024-10-06,627,A
1111,6831,2024-10-11,7631,A
1112,8687,2024-10-30,6794,B
1113,3863,2024-09-20,7521,B
1114,1269,2024-11-17,9799,B
1115,7184,2024-10-30,5686,B
1116,4176,2024-10-06,4357,A
1117,6884,2024-09-21,2023,A
1118,3620,2024-10-26,6240,A
1119,3745,2024-10-19,9711,A
1120,1327,2024-10-30,4982,A
1121,5100,2024-10-29,2431,B
1122,1988,2024-08-21,2563,B
1123,5381,2024-10-09,4801,B
1124,7920,2024-11-12,5701,B
1125,6269,2024-10-28,3654,B
1126,9671,2024-10-18,5639,B
1127,3723,2024-10-03,7800,B
1128,2631,2024-10-31,1896,B
1129,4526,2024-10-19,2985,B
1130,3209,2024-09-03,1489,B
1131,1400,2024-10-20,7888,A
1132,8100,2024-11-09,4713,A
1133,1066,2024-11-17,4744,A
1134,2954,2024-09-11,1349,B
1135,4846,2024-10-22,3955,A
1136,6355,2024-11-12,7915,A
1137,3278,2024-09-14,744,A
1138,1037,2024-08-29,7050,A
1139,2962,2024-10-12,5254,A
1140,445,2024-08-21,1139,A
1141,5807,2024-08-25,4473,A
1142,5422,2024-10-14,923,A
1143,3395,2024-08-23,3473,A
1144,8303,2024-09-04,8616,A
1145,3596,2024-09-20,2838,B
1146,7881,2024-11-15,5714,B
1147,5786,2024-10-21,8212,B
1148,9140,2024-10-01,5700,A
1149,7332,2024-10-19,4869,B
1150,3069,2024-09-28,1592,B
1151,3627,2024-09-21,8703,B
1152,7419,2024-10-30,2774,A
1153,7400,2024-10-25,8766,B
1154,5167,2024-11-08,7352,A
1155,4142,2024-10-24,1735,A
1156,5043,2024-10-01,2614,A
1157,684,2024-10-23,6856,B
1158,5667,2024-09-21,4598,B
1159,9970,2024-08-24,8434,A
1160,1694,2024-09-14,8690,B
1161,9283,2024-10-08,1043,A
1162,5626,2024-08-29,5245,A
1163,4389,2024-09-18,797,A
1164,4117,2024-08-23,5533,A
1165,1701,2024-11-15,8182,B
1166,6182,2024-10-03,5252,B
1167,2595,2024-09-24,9781,A
1168,7223,2024-10-29,8637,B
1169,7769,2024-09-30,6701,B
1170,6227,2024-09-27,937,A
1171,8386,2024-10-08,4362,B
1172,6501,2024-10-31,6624,A
1173,5567,2024-09-21,5150,A
1174,8533,2024-08-24,9612,A
1175,6135,2024-11-01,4238,A
1176,2798,2024-10-08,3004,A
1177,1327,2024-09-30,7783,A
1178,2556,2024-10-14,602,A
1179,4331,2024-08-29,4807,B
1180,4184,2024-11-07,6930,A
1181,6691,2024-09-09,9207,B
1182,1972,2024-10-12,9366,B
1183,2916,2024-08-31,680,B
1184,6859,2024-10-31,9709,B
1185,3980,2024-09-05,6976,B
1186,6830,2024-10-22,5517,A
1187,4964,2024-09-15,9981,B
1188,5221,2024-09-14,8370,B
1189,1141,2024-08-29,3746,A
1190,5318,2024-11-08,8819,B
1191,1345,2024-08-26,9717,B
1192,6436,2024-08-28,975,A
1193,4301,2024-10-29,2845,A
1194,2548,2024-10-24,8168,B
1195,3091,2024-09-12,2932,A
1196,3604,2024-10-01,7609,A
1197,9390,2024-10-11,3625,A
1198,4104,2024-09-02,1143,B
1199,8171,2024-10-16,1031,B
1200,4829,2024-08-31,5006,B
1201,8438,2024-10-23,3528,B
1202,3577,2024-08-25,8373,A
1203,621,2024-09-03,4190,A
1204,3234,2024-09-06,883,B
1205,6552,2024-09-01,2308,B
1206,6111,2024-09-26,7452,A
1207,5648,2024-09-26,8288,A
1208,6774,2024-08-29,3293,B
1209,589,2024-09-05,8475,A
1210,5668,2024-10-18,6808,B
1211,5798,2024-10-10,2606,A
1212,5388,2024-11-15,8716,A
1213,3848,2024-10-08,1208,B
1214,7847,2024-10-23,6884,B
1215,9814,2024-10-28,9432,A
1216,4059,2024-10-02,3907,A
1217,5687,2024-10-22,8078,A
1218,9813,2024-10-15,1994,A
1219,1259,2024-09-25,572,A
1220,736,2024-10-22,8756,A
1221,2747,2024-08-20,3179,B
1222,5196,2024-08-31,537,A
1223,5590,2024-10-17,5379,A
1224,9494,2024-08-20,9912,A
1225,6092,2024-08-27,7410,A
1226,933,2024-09-20,3989,A
1227,118,2024-09-05,5635,A
1228,5287,2024-11-17,7972,B
1229,7637,2024-09-14,3738,B
1230,604,2024-10-25,9761,B
1231,758,2024-11-11,6812,B
1232,695,2024-09-09,1456,B
1233,9264,2024-09-04,3296,A
1234,1662,2024-08-27,2935,B
1235,1019,2024-11-01,8292,A
1236,4270,2024-08-22,9774,A
1237,2300,2024-09-12,1742,B
1238,9961,2024-09-29,8635,B
1239,2869,2024-09-21,9702,A
1240,5835,2024-09-07,3042,A
1241,3699,2024-11-17,6229,A
1242,3136,2024-11-16,7454,B
1243,8662,2024-08-31,3060,A
1244,9408,2024-09-25,7031,B
1245,398,2024-09-01,6746,A
1246,4662,2024-09-27,1911,A
1247,1740,2024-10-05,7202,B
1248,4036,2024-09-28,4571,A
1249,7589,2024-10-21,5819,B
1250,8983,2024-10-16,6732,A
1251,4401,2024-11-14,8559,A
1252,5814,2024-08-24,6447,A
1253,5991,2024-10-03,5174,B
1254,5859,2024-09-26,2745,A
1255,4107,2024-08-27,9472,B
1256,730,2024-09-05,3653,B
1257,3414,2024-10-28,9191,B
1258,544,2024-09-25,5510,A
1259,7133,2024-10-10,4904,A
1260,2,2024-11-09,7066,B
1261,802,2024-10-30,714,B
1262,8592,2024-09-19,4804,B
1263,2621,2024-11-13,813,A
1264,5309,2024-10-15,1961,B
1265,7922,2024-10-19,909,B
1266,2301,2024-09-11,5914,B
1267,3407,2024-08-24,659,A
1268,7330,2024-10-26,1252,A
1269,8246,2024-10-01,3125,B
1270,7161,2024-10-05,2783,B
1271,2686,2024-11-14,4934,A
1272,4519,2024-10-18,5868,A
1273,5791,2024-08-24,6859,A
1274,8980,2024-09-19,7188,B
1275,7169,2024-10-05,6284,A
1276,4094,2024-10-28,3918,A
1277,2872,2024-08-31,4534,B
1278,8666,2024-09-21,4485,A
1279,1910,2024-10-17,5694,A
1280,4905,2024-08-25,9416,A
1281,8845,2024-09-26,1933,A
1282,5910,2024-10-19,5951,B
1283,6405,2024-11-03,7283,B
1284,5412,2024-09-03,8199,B
1285,9609,2024-08-31,6907,A
1286,7412,2024-09-03,7066,A
1287,9197,2024-08-30,6282,A
1288,4259,2024-10-20,7395,B
1289,3235,2024-09-12,9989,A
1290,93,2024-10-09,5694,B
1291,9310,2024-09-30,4661,A
1292,9584,2024-09-21,9175,A
1293,8735,2024-11-11,2094,B
1294,3245,2024-11-05,2631,A
1295,9779,2024-10-22,8782,B
1296,7189,2024-10-18,8402,B
1297,4539,2024-09-10,8318,B
1298,7404,2024-09-26,5395,A
1299,3053,2024-08-23,696,A
1300,8904,2024-09-10,3089,A
1301,3240,2024-09-18,4471,B
1302,3464,2024-11-03,5919,B
1303,5411,2024-10-24,9292,A
1304,8182,2024-09-25,7255,B
1305,7351,2024-09-12,4311,A
1306,9445,2024-10-20,6168,A
1307,9128,2024-11-07,8341,A
1308,1242,2024-10-21,9128,B
1309,2396,2024-09-29,1887,A
1310,3840,2024-10-01,2601,B
1311,6369,2024-10-31,1368,A
1312,7193,2024-10-01,5872,B
1313,8249,2024-11-06,1834,B
1314,9823,2024-09-21,3051,B
1315,1194,2024-11-03,9508,B
1316,184,2024-11-17,6860,A
1317,5308,2024-09-01,2310,A
1318,4241,2024-10-01,980,A
1319,7752,2024-11-15,3429,B
1320,7023,2024-10-10,1635,A
1321,6789,2024-10-13,4572,A
1322,7595,2024-10-19,7208,A
1323,4049,2024-10-22,2755,A
1324,2372,2024-10-26,7081,A
1325,5789,2024-11-03,2235,B
1326,9960,2024-11-10,5904,B
1327,2996,2024-10-10,2815,B
1328,4874,2024-09-14,4291,A
1329,4249,2024-11-03,5569,A
1330,1897,2024-10-23,5289,B
1331,7831,2024-09-23,3902,B
1332,8950,2024-11-14,8042,A
1333,5975,2024-10-10,6943,A
1334,1674,2024-10-27,6478,A
1335,584,2024-10-11,2625,B
1336,8215,2024-10-03,5091,B
1337,7486,2024-09-18,2839,A
1338,1196,2024-09-17,6449,A
1339,7479,2024-10-01,4756,B
1340,2611,2024-09-12,5934,A
1341,215,2024-09-13,9753,B
1342,4942,2024-09-04,9060,A
1343,3204,2024-11-12,9496,B
1344,3080,2024-08-24,6560,B
1345,5308,2024-08-23,2779,A
1346,6193,2024-11-08,7403,B
1347,7190,2024-09-22,1636,B
1348,1310,2024-09-30,1627,A
1349,1408,2024-10-05,3789,B
1350,6055,2024-10-18,2108,A
1351,4747,2024-09-29,4027,A
1352,8420,2024-09-03,4063,A
1353,7728,2024-09-26,6714,B
1354,3486,2024-09-14,4956,B
1355,6884,2024-09-29,1868,A
1356,1885,2024-11-02,6572,A
1357,116,2024-10-12,9102,B
1358,3547,2024-09-17,6648,B
1359,4538,2024-10-26,3948,A
1360,9461,2024-10-26,6024,B
1361,1074,2024-09-19,9334,B
1362,769,2024-09-20,2200,A
1363,4365,2024-09-30,3490,A
1364,3012,2024-08-26,5222,A
1365,719,2024-09-16,5655,B
1366,678,2024-09-11,3064,B
1367,2696,2024-10-09,6371,A
1368,8138,2024-11-03,3413,B
1369,5798,2024-10-01,977,A
1370,8791,2024-11-06,1606,B
1371,5695,2024-10-17,8195,A
1372,5757,2024-09-07,1385,B
1373,2208,2024-09-25,4851,B
1374,3147,2024-10-16,6929,B
1375,8595,2024-11-09,3068,A
1376,9634,2024-10-12,2874,B
1377,1732,2024-09-08,2560,A
1378,3209,2024-11-10,4465,B
1379,9023,2024-11-14,7882,B
1380,2800,2024-11-04,8776,B
1381,9247,2024-08-20,1714,B
1382,5497,2024-11-03,4910,B
1383,4752,2024-09-27,1470,A
1384,2942,2024-11-15,5529,A
1385,2179,2024-10-19,9796,B
1386,670,2024-11-05,3318,B
1387,9394,2024-09-22,3329,A
1388,8243,2024-09-17,6882,A
1389,4303,2024-11-08,4157,A
1390,3613,2024-11-08,5724,A
1391,1188,2024-09-19,6066,B
1392,245,2024-11-05,5087,A
1393,5507,2024-10-21,4580,B
1394,5168,2024-08-21,6792,B
1395,4797,2024-09-09,9890,A
1396,4011,2024-11-16,6228,A
1397,3992,2024-11-14,1451,A
1398,5326,2024-09-29,2321,B
1399,4655,2024-10-06,8391,B
1400,1321,2024-09-25,7818,B
1401,4547,2024-10-11,1816,B
1402,2136,2024-10-04,6808,B
1403,2296,2024-11-04,9356,A
1404,1845,2024-09-07,1935,B
1405,9184,2024-11-03,1060,A
1406,1710,2024-09-27,2337,B
1407,4286,2024-09-10,7662,B
1408,3168,2024-08-27,2959,B
1409,2148,2024-10-16,1468,A
1410,5558,2024-08-28,2051,A
1411,7558,2024-09-22,4793,B
1412,8510,2024-10-01,6831,A
1413,5753,2024-09-08,4651,A
1414,333,2024-10-07,7403,A
1415,925,2024-09-06,9970,B
1416,401,2024-09-27,633,B
1417,2224,2024-08-26,5027,B
1418,7876,2024-08-22,9467,B
1419,9062,2024-09-19,6600,B
1420,8725,2024-10-25,4874,B
1421,1321,2024-09-16,4230,B
1422,1383,2024-09-11,5706,B
1423,7478,2024-09-27,1535,B
1424,4181,2024-08-25,7919,A
1425,9897,2024-10-31,5162,A
1426,6961,2024-09-21,6572,A
1427,6976,2024-09-24,6909,B
1428,6131,2024-11-08,9478,A
1429,6130,2024-11-11,1895,B
1430,9006,2024-09-28,9385,B
1431,5207,2024-09-01,661,A
1432,4914,2024-10-24,6758,B
1433,4916,2024-10-05,8569,A
1434,6770,2024-08-22,6168,B
1435,4759,2024-11-07,6268,A
1436,2535,2024-10-25,7586,B
1437,6272,2024-10-03,4032,B
1438,917,2024-10-29,7120,A
1439,9224,2024-09-08,1648,A
1440,4639,2024-09-30,7994,A
1441,5939,2024-09-11,5160,A
1442,4891,2024-09-14,3540,B
1443,6445,2024-10-26,1744,A
1444,7817,2024-09-26,5011,B
1445,1661,2024-10-19,4524,A
1446,2557,2024-10-26,4942,A
1447,8599,2024-10-12,5793,A
1448,6229,2024-11-05,6066,B
1449,2007,2024-10-16,9627,A
1450,9120,2024-10-07,8572,B
1451,4738,2024-11-11,4816,A
1452,4452,2024-08-29,5529,A
1453,854,2024-10-01,9731,B
1454,3549,2024-08-22,5087,A
1455,4115,2024-10-16,9974,B
1456,14,2024-10-18,3063,A
1457,6418,2024-10-20,3471,B
1458,340,2024-11-17,9833,A
1459,9581,2024-11-17,7366,A
1460,6235,2024-10-31,5320,B
1461,4683,2024-10-30,1908,A
1462,3824,2024-09-17,1670,A
1463,5444,2024-09-16,8466,A
1464,4313,2024-09-04,9234,B
1465,2197,2024-11-13,785,B
1466,6592,2024-09-20,4060,A
1467,3898,2024-10-31,5988,A
1468,5408,2024-09-30,984,B
1469,9031,2024-11-05,9943,A
1470,7504,2024-10-01,9448,B
1471,1276,2024-10-20,6556,A
1472,2342,2024-10-28,4095,B
1473,5805,2024-11-10,8346,A
1474,5971,2024-08-20,5587,B
1475,7967,2024-09-10,8272,B
1476,6941,2024-11-02,6338,A
1477,378,2024-11-09,1786,B
1478,5451,2024-10-27,721,B
1479,841,2024-09-28,9998,B
1480,441,2024-08-22,8592,B
1481,5845,2024-11-06,3896,B
1482,2513,2024-08-28,7724,B
1483,995,2024-11-17,1553,B
1484,1124,2024-09-15,7542,B
1485,6702,2024-09-02,6320,B
1486,9892,2024-10-23,6334,A
1487,8427,2024-09-28,1168,A
1488,8283,2024-11-10,1633,B
1489,8643,2024-11-01,8908,A
1490,2206,2024-09-30,8863,B
1491,4190,2024-09-06,6770,A
1492,4075,2024-11-04,5683,B
1493,3220,2024-10-14,7385,A
1494,5980,2024-08-23,9569,B
1495,5325,2024-09-25,5641,A
1496,451,2024-11-10,8993,A
1497,2113,2024-11-05,8404,B
1498,440,2024-11-03,7663,B
1499,4756,2024-09-17,3336,A
1500,4835,2024-09-22,7353,A
1501,1404,2024-09-06,1342,B
1502,876,2024-11-07,2812,B
1503,7115,2024-08-27,4582,B
1504,3612,2024-10-05,7572,B
1505,5775,2024-10-07,6684,A
1506,4245,2024-09-15,1559,B
1507,9507,2024-08-31,8651,B
1508,824,2024-10-07,6754,B
1509,7858,2024-08-31,9203,A
1510,7580,2024-11-17,8971,A
1511,9676,2024-11-06,8853,A
1512,613,2024-11-09,8698,A
1513,3471,2024-11-15,2897,B
1514,243,2024-10-14,8545,B
1515,6877,2024-08-26,7179,A
1516,8582,2024-10-08,9449,A
1517,4971,2024-11-13,1539,A
1518,5190,2024-11-04,4713,A
1519,3119,2024-09-06,1690,A
1520,369,2024-09-11,7370,B
1521,6349,2024-08-28,7787,A
1522,9563,2024-09-07,2059,A
1523,2884,2024-10-21,6609,A
1524,1093,2024-10-03,8261,B
1525,4182,2024-09-09,2908,A
1526,5520,2024-10-05,814,A
1527,7843,2024-11-17,4889,A
1528,2049,2024-08-26,2334,A
1529,3314,2024-10-30,3265,A
1530,1560,2024-10-09,8577,B
1531,6289,2024-09-28,8655,B
1532,6280,2024-10-27,6888,A
1533,5657,2024-08-22,2857,A
1534,6304,2024-11-05,7892,A
1535,9788,2024-08-25,5452,A
1536,3909,2024-09-14,2996,B
1537,9579,2024-09-07,798,B
1538,8300,2024-09-28,8607,B
1539,5938,2024-10-29,7536,B
1540,511,2024-08-21,8433,A
1541,10,2024-10-20,1965,B
1542,3233,2024-10-23,8607,B
1543,5464,2024-08-30,5040,A
1544,4407,2024-10-14,5477,B
1545,2867,2024-09-18,2353,A
1546,8688,2024-09-09,6075,A
1547,4364,2024-10-30,9652,B
1548,6140,2024-11-15,3183,A
1549,2177,2024-11-01,5448,B
1550,8998,2024-08-28,9224,B
1551,4846,2024-10-06,6596,B
1552,8933,2024-11-02,2129,A
1553,2877,2024-10-18,7998,A
1554,7170,2024-10-29,4028,B
1555,866,2024-08-26,2276,B
1556,6122,2024-08-24,7010,A
1557,7907,2024-08-20,4903,B
1558,8046,2024-10-02,1176,B
1559,3651,2024-08-24,4310,A
1560,3226,2024-11-07,4859,B
1561,9767,2024-10-13,6269,B
1562,5103,2024-08-26,1245,B
1563,752,2024-09-08,8262,A
1564,1291,2024-10-21,3934,B
1565,4950,2024-09-02,2417,A
1566,3627,2024-11-04,5463,B
1567,2813,2024-10-08,9624,A
1568,4191,2024-08-31,5197,A
1569,3118,2024-08-26,8958,B
1570,2689,2024-10-13,3471,A
1571,8684,2024-10-21,9307,B
1572,8715,2024-10-30,6095,A
1573,5865,2024-10-05,2402,B
1574,5399,2024-08-27,6897,B
1575,2085,2024-09-27,9856,A
1576,8456,2024-10-18,7239,A
1577,3955,2024-10-22,8408,B
1578,1278,2024-10-03,7822,A
1579,6872,2024-11-10,8276,A
1580,63,2024-09-16,4392,A
1581,4142,2024-10-15,542,A
1582,7579,2024-10-09,4788,A
1583,229,2024-09-12,5453,A
1584,7680,2024-11-06,1852,B
1585,1787,2024-10-15,7550,A
1586,6943,2024-10-09,2452,A
1587,1477,2024-11-16,4967,B
1588,3064,2024-11-02,5666,A
1589,7621,2024-11-12,996,B
1590,9911,2024-10-07,7987,B
1591,8530,2024-08-30,6768,A
1592,9603,2024-09-14,6752,A
1593,8511,2024-11-06,6604,B
1594,3132,2024-10-17,8248,B
1595,3687,2024-09-09,851,A
1596,6706,2024-11-02,4605,B
1597,8111,2024-10-03,882,B
1598,8325,2024-10-28,7421,A
1599,1681,2024-10-18,2870,A
1600,5891,2024-08-24,1662,A
1601,8378,2024-11-04,7320,B
1602,1332,2024-09-30,2100,A
1603,1533,2024-08-23,8976,A
1604,4936,2024-10-19,3804,A
1605,6567,2024-11-06,947,B
1606,4261,2024-11-08,2234,A
1607,1399,2024-10-12,7258,A
1608,8592,2024-11-11,4018,A
1609,8713,2024-10-24,1076,B
1610,9605,2024-10-24,4615,B
1611,8040,2024-09-07,2493,B
1612,7909,2024-08-20,3903,B
1613,6472,2024-09-25,3508,B
1614,7086,2024-11-06,5421,B
1615,3447,2024-09-02,4318,A
1616,4434,2024-11-06,8120,A
1617,1338,2024-11-14,3183,A
1618,54,2024-11-09,665,A
1619,8127,2024-10-21,9182,A
