user_id,region,registration_date
889,Казань,2023-01-02
890,Казань,2024-04-04
891,Новосибирск,2023-02-01
892,Казань,2023-10-31
893,Екатеринбург,2023-05-19
894,Казань,2023-08-27
895,Екатеринбург,2023-12-16
896,Новосибирск,2023-08-16
897,Санкт-Петербург,2022-12-25
898,Екатеринбург,2023-06-28
899,Екатеринбург,2023-05-12
900,Новосибирск,2023-02-27
901,Москва,2024-01-07
902,Казань,2023-05-24
903,Новосибирск,2024-08-14
904,Екатеринбург,2024-06-01
905,Санкт-Петербург,2023-03-08
906,Казань,2024-08-30
907,Казань,2023-01-27
908,Екатеринбург,2023-02-08
909,Казань,2023-04-30
910,Москва,2023-01-02
911,Санкт-Петербург,2023-04-24
912,Казань,2023-09-02
913,Новосибирск,2024-09-07
914,Екатеринбург,2024-02-21
915,Москва,2023-11-24
916,Москва,2024-03-15
917,Санкт-Петербург,2023-10-28
918,Санкт-Петербург,2022-12-14
919,Санкт-Петербург,2024-10-11
920,Москва,2024-04-16
921,Екатеринбург,2023-03-28
922,Москва,2023-04-11
923,Казань,2023-04-26
924,Санкт-Петербург,2024-05-03
925,Новосибирск,2023-04-30
926,Москва,2023-12-21
927,Санкт-Петербург,2024-02-21
928,Новосибирск,2024-10-24
929,Казань,2022-12-10
930,Москва,2024-06-30
931,Новосибирск,2022-11-25
932,Новосибирск,2024-03-29
933,Новосибирск,2024-09-16
934,Москва,2024-10-17
935,Санкт-Петербург,2024-03-09
936,Казань,2024-02-17
937,Санкт-Петербург,2024-08-19
938,Новосибирск,2024-10-06
939,Новосибирск,2024-05-12
940,Санкт-Петербург,2023-07-20
941,Санкт-Петербург,2023-03-30
942,Екатеринбург,2024-05-16
943,Екатеринбург,2024-01-15
944,Новосибирск,2024-10-11
945,Санкт-Петербург,2023-02-07
946,Москва,2022-11-22
947,Санкт-Петербург,2024-06-12
948,Москва,2023-03-27
949,Санкт-Петербург,2023-09-02
950,Санкт-Петербург,2024-05-22
951,Санкт-Петербург,2024-10-12
952,Екатеринбург,2024-03-24
953,Казань,2024-01-23
954,Санкт-Петербург,2023-05-17
955,Екатеринбург,2024-03-19
956,Москва,2024-06-18
957,Казань,2022-11-19
958,Санкт-Петербург,2023-05-05
959,Екатеринбург,2024-05-18
960,Новосибирск,2023-08-10
961,Екатеринбург,2023-06-03
962,Новосибирск,2024-07-08
963,Санкт-Петербург,2024-09-15
964,Москва,2023-01-26
965,Казань,2024-03-21
966,Санкт-Петербург,2024-04-07
967,Новосибирск,2024-04-27
968,Новосибирск,2024-01-19
969,Казань,2022-12-24
970,Новосибирск,2024-08-05
971,Казань,2024-09-30
972,Санкт-Петербург,2023-06-14
973,Екатеринбург,2023-09-09
974,Екатеринбург,2023-05-28
975,Санкт-Петербург,2023-06-19
976,Москва,2024-03-18
977,Новосибирск,2024-06-04
978,Санкт-Петербург,2024-04-13
979,Екатеринбург,2023-01-21
980,Екатеринбург,2022-12-25
981,Екатеринбург,2024-09-24
982,Екатеринбург,2024-03-27
983,Новосибирск,2023-04-19
984,Екатеринбург,2024-09-16
985,Москва,2024-08-29
986,Казань,2023-01-04
987,Москва,2023-11-16
988,Казань,2024-08-18
989,Екатеринбург,2024-02-06
990,Казань,2022-12-01
991,Казань,2023-10-03
992,Новосибирск,2024-01-01
993,Новосибирск,2024-08-06
994,Екатеринбург,2023-12-16
995,Екатеринбург,2024-06-26
996,Екатеринбург,2023-11-10
997,Новосибирск,2024-10-19
998,Санкт-Петербург,2023-08-19
999,Новосибирск,2023-05-09
1000,Екатеринбург,2024-04-23
1001,Новосибирск,2024-02-11
1002,Казань,2023-07-06
1003,Казань,2023-07-03
1004,Санкт-Петербург,2024-06-05
1005,Екатеринбург,2023-05-15
1006,Новосибирск,2024-09-23
1007,Санкт-Петербург,2024-02-02
1008,Москва,2023-11-25
1009,Казань,2024-08-20
1010,Казань,2024-07-13
1011,Москва,2023-05-11
1012,Москва,2024-08-26
1013,Екатеринбург,2023-11-23
1014,Казань,2023-02-10
1015,Санкт-Петербург,2024-07-27
1016,Екатеринбург,2023-10-27
1017,Казань,2023-03-30
1018,Москва,2024-08-11
1019,Казань,2023-02-26
1020,Екатеринбург,2023-07-06
1021,Москва,2023-03-16
1022,Казань,2023-08-02
1023,Новосибирск,2024-07-23
1024,Москва,2024-05-14
1025,Екатеринбург,2024-06-04
1026,Казань,2023-02-24
1027,Новосибирск,2023-08-18
1028,Казань,2023-09-09
1029,Екатеринбург,2023-09-10
1030,Казань,2023-09-10
1031,Санкт-Петербург,2024-02-10
1032,Казань,2023-01-10
1033,Новосибирск,2024-08-22
1034,Екатеринбург,2024-06-21
1035,Москва,2024-05-23
1036,Екатеринбург,2023-09-23
1037,Екатеринбург,2023-04-02
1038,Москва,2023-03-27
1039,Екатеринбург,2024-02-21
1040,Новосибирск,2023-07-20
1041,Екатеринбург,2023-01-15
1042,Санкт-Петербург,2023-04-26
1043,Екатеринбург,2023-05-21
1044,Москва,2023-07-22
1045,Казань,2023-12-27
1046,Казань,2023-02-26
1047,Новосибирск,2023-10-20
1048,Новосибирск,2023-09-10
1049,Екатеринбург,2022-12-03
1050,Санкт-Петербург,2024-10-05
1051,Новосибирск,2024-05-12
1052,Новосибирск,2023-10-23
1053,Казань,2024-03-20
1054,Екатеринбург,2022-12-09
1055,Новосибирск,2024-04-22
1056,Новосибирск,2023-04-19
1057,Москва,2024-02-19
1058,Новосибирск,2024-05-13
1059,Казань,2023-11-27
1060,Санкт-Петербург,2023-09-14
1061,Екатеринбург,2023-07-24
1062,Екатеринбург,2024-02-23
1063,Новосибирск,2023-04-14
1064,Екатеринбург,2024-08-27
1065,Екатеринбург,2024-07-31
1066,Новосибирск,2023-01-04
1067,Москва,2023-10-10
1068,Новосибирск,2024-09-26
1069,Санкт-Петербург,2024-05-17
1070,Новосибирск,2023-12-22
1071,Екатеринбург,2023-05-02
1072,Москва,2023-01-15
1073,Екатеринбург,2023-05-26
1074,Новосибирск,2022-12-30
1075,Новосибирск,2023-11-13
1076,Санкт-Петербург,2023-03-04
1077,Казань,2023-11-30
1078,Новосибирск,2024-01-07
1079,Екатеринбург,2024-06-09
1080,Москва,2024-08-30
1081,Москва,2024-09-16
1082,Москва,2023-04-26
1083,Казань,2024-09-05
1084,Москва,2023-07-06
1085,Новосибирск,2024-04-15
1086,Москва,2022-12-26
1087,Москва,2023-07-01
1088,Казань,2024-04-16
1089,Екатеринбург,2024-10-31
1090,Москва,2023-03-14
1091,Екатеринбург,2023-11-11
1092,Екатеринбург,2023-11-16
1093,Казань,2023-08-16
1094,Новосибирск,2023-01-17
1095,Новосибирск,2024-02-11
1096,Екатеринбург,2023-03-24
1097,Санкт-Петербург,2024-10-31
1098,Москва,2023-10-26
1099,Санкт-Петербург,2023-06-15
1100,Екатеринбург,2023-10-09
1101,Санкт-Петербург,2024-04-26
1102,Санкт-Петербург,2023-07-31
1103,Казань,2023-06-04
1104,Санкт-Петербург,2024-09-14
1105,Казань,2023-04-24
1106,Екатеринбург,2024-10-13
1107,Екатеринбург,2024-01-18
1108,Новосибирск,2023-08-21
1109,Казань,2022-12-05
1110,Казань,2023-07-28
1111,Екатеринбург,2024-03-20
1112,Екатеринбург,2022-12-13
1113,Москва,2023-03-02
1114,Новосибирск,2023-12-01
1115,Екатеринбург,2023-06-07
1116,Москва,2023-02-08
1117,Новосибирск,2023-01-21
1118,Москва,2024-07-16
1119,Москва,2023-09-21
1120,Москва,2024-02-19
1121,Санкт-Петербург,2023-10-22
1122,Санкт-Петербург,2024-01-24
1123,Казань,2024-06-15
1124,Москва,2023-01-17
1125,Санкт-Петербург,2023-08-29
1126,Новосибирск,2023-12-31
1127,Москва,2023-08-26
1128,Екатеринбург,2023-07-09
1129,Екатеринбург,2023-10-06
1130,Казань,2024-07-29
1131,Санкт-Петербург,2023-11-15
1132,Новосибирск,2022-12-25
1133,Казань,2023-02-12
1134,Новосибирск,2024-05-09
1135,Санкт-Петербург,2023-12-31
1136,Санкт-Петербург,2023-01-28
1137,Новосибирск,2024-07-15
1138,Москва,2023-10-29
1139,Новосибирск,2024-09-08
1140,Санкт-Петербург,2023-04-03
1141,Новосибирск,2024-03-27
1142,Новосибирск,2023-10-24
1143,Казань,2023-11-28
1144,Санкт-Петербург,2023-10-01
1145,Москва,2023-12-04
1146,Екатеринбург,2024-09-09
1147,Москва,2024-07-06
1148,Санкт-Петербург,2023-03-27
1149,Москва,2024-04-02
1150,Екатеринбург,2023-01-27
1151,Екатеринбург,2023-01-30
1152,Казань,2023-04-15
1153,Москва,2024-06-14
1154,Новосибирск,2023-07-01
1155,Санкт-Петербург,2023-02-07
1156,Санкт-Петербург,2022-12-22
1157,Новосибирск,2023-02-03
1158,Казань,2023-11-24
1159,Москва,2023-08-12
1160,Санкт-Петербург,2023-03-08
1161,Казань,2022-12-15
1162,Санкт-Петербург,2024-03-27
1163,Москва,2023-05-19
1164,Новосибирск,2023-07-19
1165,Санкт-Петербург,2023-02-01
1166,Москва,2022-12-07
1167,Москва,2024-01-29
1168,Москва,2024-05-01
1169,Екатеринбург,2023-03-15
1170,Казань,2023-09-28
1171,Казань,2023-05-15
1172,Москва,2023-12-22
1173,Казань,2023-01-22
1174,Москва,2023-06-29
1175,Санкт-Петербург,2024-01-11
1176,Москва,2023-11-08
1177,Казань,2024-08-08
1178,Санкт-Петербург,2023-07-13
1179,Новосибирск,2024-07-25
1180,Екатеринбург,2023-10-31
1181,Санкт-Петербург,2024-04-10
1182,Москва,2024-03-19
1183,Москва,2024-08-01
1184,Москва,2024-05-24
1185,Новосибирск,2023-02-11
1186,Казань,2024-09-20
1187,Санкт-Петербург,2023-11-02
1188,Новосибирск,2023-01-09
1189,Москва,2023-01-15
1190,Казань,2024-02-27
1191,Санкт-Петербург,2024-09-03
1192,Казань,2023-06-14
1193,Казань,2023-05-12
1194,Казань,2023-08-07
1195,Екатеринбург,2024-04-13
1196,Санкт-Петербург,2023-06-18
1197,Москва,2023-11-14
1198,Москва,2024-03-16
1199,Москва,2024-09-27
1200,Казань,2023-02-13
1201,Санкт-Петербург,2023-12-31
1202,Екатеринбург,2023-04-26
1203,Новосибирск,2023-10-02
1204,Казань,2023-07-11
1205,Санкт-Петербург,2023-08-10
1206,Новосибирск,2022-12-01
1207,Новосибирск,2023-05-05
1208,Казань,2024-02-22
1209,Санкт-Петербург,2023-10-22
1210,Новосибирск,2023-11-27
1211,Москва,2023-08-07
1212,Новосибирск,2024-04-15
1213,Москва,2023-04-01
1214,Новосибирск,2024-07-21
1215,Казань,2022-12-03
1216,Екатеринбург,2024-09-02
1217,Москва,2023-09-30
1218,Казань,2023-07-29
1219,Екатеринбург,2023-04-30
1220,Москва,2023-01-03
1221,Санкт-Петербург,2023-01-25
1222,Екатеринбург,2023-10-17
1223,Екатеринбург,2023-03-12
1224,Новосибирск,2022-12-17
1225,Новосибирск,2024-08-04
1226,Екатеринбург,2024-06-02
1227,Москва,2024-01-22
1228,Казань,2023-06-01
1229,Екатеринбург,2023-03-13
1230,Москва,2023-10-12
1231,Санкт-Петербург,2023-10-25
1232,Казань,2023-10-24
1233,Санкт-Петербург,2023-09-29
1234,Новосибирск,2023-09-11
1235,Москва,2024-02-14
1236,Казань,2024-03-02
1237,Екатеринбург,2023-05-07
1238,Казань,2024-07-29
1239,Новосибирск,2024-01-24
1240,Новосибирск,2023-09-10
1241,Екатеринбург,2024-05-01
1242,Екатеринбург,2023-07-20
1243,Екатеринбург,2023-12-08
1244,Новосибирск,2024-10-12
